comment_id,date,video_title,country_inferred,group,phase,language,text,english_translation,vader_compound,sentiment_3class,likes
yt_018488,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,SUSTAINED,en,"Another day, another price hike. When will this end?",,0.0,neutral,29
yt_018489,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,SUSTAINED,en,"Another day, another price hike. When will this end?",,0.0,neutral,4
yt_018490,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,I've never felt this anxious about the future. The crisis feels endless.,,-0.7469,negative,9
yt_018491,2026-03-27,Strait of Hormuz Crisis Explained,India,Oil-Dependent,SUSTAINED,en,Small businesses closing left and right because they can't afford energy costs.,,-0.2057,negative,1
yt_018492,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,41
yt_018493,2026-03-27,How the Hormuz Blockade Affects India,India,Oil-Dependent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,12
yt_018494,2026-03-27,Strait of Hormuz Crisis Explained,India,Oil-Dependent,SUSTAINED,en,I've never felt this anxious about the future. The crisis feels endless.,,-0.7469,negative,5
yt_018495,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,6
yt_018496,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,This Hormuz crisis is destroying our economy. People are panicking.,,-0.891,negative,0
yt_018497,2026-03-27,Will Gas Prices Ever Come Down?,India,Oil-Dependent,SUSTAINED,en,Watching the oil crisis unfold is terrifying. We depend on those imports.,,-0.8316,negative,38
yt_018498,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,This Hormuz crisis is destroying our economy. People are panicking.,,-0.891,negative,16
yt_018499,2026-03-27,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,SUSTAINED,en,Carpooling apps seeing record downloads. People finding solutions together.,,0.1779,positive,1
yt_018500,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,6
yt_018501,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,Food prices spiking because of transport costs. How are families supposed to cope?,,0.0,neutral,0
yt_018502,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,Finally some good news - alternative supply routes being established.,,0.4404,positive,45
yt_018503,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,SUSTAINED,en,The crisis is accelerating our transition away from fossil fuels.,,-0.6249,negative,5
yt_018504,2026-03-27,How the Hormuz Blockade Affects India,India,Oil-Dependent,SUSTAINED,en,The naval operations in Hormuz are an unprecedented situation.,,0.0,neutral,0
yt_018505,2026-03-27,Energy Crisis 2026: The Full Story,India,Oil-Dependent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,6
yt_018506,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,SUSTAINED,en,Food prices spiking because of transport costs. How are families supposed to cope?,,0.0,neutral,37
yt_018507,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,SUSTAINED,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,15
yt_018508,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,SUSTAINED,en,Gas prices are absolutely insane right now. Can't even afford to commute anymore.,,-0.4576,negative,2
yt_018509,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,Our government has no plan for this energy crisis. We're suffering.,,-0.792,negative,4
yt_018510,2026-03-27,Will Gas Prices Ever Come Down?,India,Oil-Dependent,SUSTAINED,en,The crisis is accelerating our transition away from fossil fuels.,,-0.6249,negative,0
yt_018511,2026-03-27,Energy Crisis 2026: The Full Story,India,Oil-Dependent,SUSTAINED,en,Community coming together to share rides and reduce fuel consumption.,,0.296,positive,57
yt_018512,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,2
yt_018513,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,SUSTAINED,en,Community coming together to share rides and reduce fuel consumption.,,0.296,positive,1
yt_018514,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,The shipping costs have made even basic goods unaffordable.,,0.0,neutral,1
yt_018515,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,1
yt_018516,2026-03-27,How the Hormuz Blockade Affects India,India,Oil-Dependent,SUSTAINED,en,Our government has no plan for this energy crisis. We're suffering.,,-0.792,negative,0
yt_018517,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,49
yt_018518,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,1
yt_018519,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,The naval operations in Hormuz are an unprecedented situation.,,0.0,neutral,22
yt_018520,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,SUSTAINED,en,Government announced fuel subsidy to help citizens during the crisis.,,-0.34,negative,0
yt_018521,2026-03-27,Strait of Hormuz Crisis Explained,India,Oil-Dependent,SUSTAINED,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,5
yt_018522,2026-03-27,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,SUSTAINED,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,0
yt_018523,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,Gas prices are absolutely insane right now. Can't even afford to commute anymore.,,-0.4576,negative,0
yt_018524,2026-03-27,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,SUSTAINED,en,Electric vehicle sales surging as people rethink fossil fuel dependency.,,0.0,neutral,61
yt_018525,2026-03-27,How the Hormuz Blockade Affects India,India,Oil-Dependent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,0
yt_018526,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,Watching the oil crisis unfold is terrifying. We depend on those imports.,,-0.8316,negative,2
yt_018527,2026-03-27,Strait of Hormuz Crisis Explained,India,Oil-Dependent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,7
yt_018528,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,5
yt_018529,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,My savings are gone. Everything costs more and my pay hasn't changed.,,-0.1689,negative,23
yt_018530,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,My savings are gone. Everything costs more and my pay hasn't changed.,,-0.1689,negative,41
yt_018531,2026-03-27,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,SUSTAINED,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,0
yt_018532,2026-03-27,Will Gas Prices Ever Come Down?,India,Oil-Dependent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,0
yt_018533,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,SUSTAINED,en,Food prices spiking because of transport costs. How are families supposed to cope?,,0.0,neutral,0
yt_018534,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,SUSTAINED,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,3
yt_018535,2026-03-27,How the Hormuz Blockade Affects India,India,Oil-Dependent,SUSTAINED,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,7
yt_018536,2026-03-27,Will Gas Prices Ever Come Down?,India,Oil-Dependent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,1
yt_018537,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,Renewable energy looking more important than ever. Silver lining to this crisis.,,-0.3983,negative,59
yt_018538,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,Diplomatic channels opening up. There may be a resolution soon.,,0.0,neutral,0
yt_018539,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,3
yt_018540,2026-03-27,Strait of Hormuz Crisis Explained,India,Oil-Dependent,SUSTAINED,en,I've never felt this anxious about the future. The crisis feels endless.,,-0.7469,negative,5
yt_018541,2026-03-27,How the Hormuz Blockade Affects India,India,Oil-Dependent,SUSTAINED,en,The Strait of Hormuz closure is a disaster for our country.,,-0.6249,negative,5
yt_018542,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,Oil prices dropped slightly today. Maybe the worst is behind us.,,-0.6249,negative,3
yt_018543,2026-03-27,Iran War Update: Day 27,India,Oil-Dependent,SUSTAINED,en,Oil prices dropped slightly today. Maybe the worst is behind us.,,-0.6249,negative,4
yt_018544,2026-03-27,Will Gas Prices Ever Come Down?,India,Oil-Dependent,SUSTAINED,en,Lost my job because the factory can't afford fuel. Thanks geopolitics.,,-0.5727,negative,5
yt_018545,2026-03-27,Energy Crisis 2026: The Full Story,Philippines,Oil-Dependent,SUSTAINED,en,The oil blockade is going to wreck everything. Prices already doubled.,,-0.4404,negative,0
yt_018546,2026-03-27,بحران تنگه هرمز — توضیح کامل,Philippines,Oil-Dependent,SUSTAINED,en,Small businesses closing left and right because they can't afford energy costs.,,-0.2057,negative,8
yt_018547,2026-03-27,Strait of Hormuz Crisis Explained,Philippines,Oil-Dependent,SUSTAINED,en,Community coming together to share rides and reduce fuel consumption.,,0.296,positive,35
yt_018548,2026-03-27,Oil Prices SURGE - What It Means For You,Philippines,Oil-Dependent,SUSTAINED,en,Carpooling apps seeing record downloads. People finding solutions together.,,0.1779,positive,16
yt_018549,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,Philippines,Oil-Dependent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,13
yt_018550,2026-03-27,بحران تنگه هرمز — توضیح کامل,Philippines,Oil-Dependent,SUSTAINED,en,Small businesses closing left and right because they can't afford energy costs.,,-0.2057,negative,1
yt_018551,2026-03-27,Will Gas Prices Ever Come Down?,Philippines,Oil-Dependent,SUSTAINED,en,The community solidarity during this crisis has been really heartwarming.,,0.1263,positive,1
yt_018552,2026-03-27,Strait of Hormuz Crisis Explained,Philippines,Oil-Dependent,SUSTAINED,en,Renewable energy looking more important than ever. Silver lining to this crisis.,,-0.3983,negative,7
yt_018553,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,Philippines,Oil-Dependent,SUSTAINED,en,The community solidarity during this crisis has been really heartwarming.,,0.1263,positive,14
yt_018554,2026-03-27,Oil Prices SURGE - What It Means For You,Philippines,Oil-Dependent,SUSTAINED,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,70
yt_018555,2026-03-27,Iran War Update: Day 27,Philippines,Oil-Dependent,SUSTAINED,en,Gas prices are absolutely insane right now. Can't even afford to commute anymore.,,-0.4576,negative,5
yt_018556,2026-03-27,Oil Prices SURGE - What It Means For You,Philippines,Oil-Dependent,SUSTAINED,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,2
yt_018557,2026-03-27,Strait of Hormuz Crisis Explained,Philippines,Oil-Dependent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,0
yt_018558,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,Philippines,Oil-Dependent,SUSTAINED,en,This Hormuz crisis is destroying our economy. People are panicking.,,-0.891,negative,0
yt_018559,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,Philippines,Oil-Dependent,SUSTAINED,en,Diplomatic channels opening up. There may be a resolution soon.,,0.0,neutral,9
yt_018560,2026-03-27,Strait of Hormuz Crisis Explained,Philippines,Oil-Dependent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,3
yt_018561,2026-03-27,Iran War Update: Day 27,Philippines,Oil-Dependent,SUSTAINED,en,Finally some good news - alternative supply routes being established.,,0.4404,positive,35
yt_018562,2026-03-27,Oil Prices SURGE - What It Means For You,Philippines,Oil-Dependent,SUSTAINED,en,Interesting to see which countries prepared better for energy shocks.,,0.7184,positive,12
yt_018563,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,4
yt_018564,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,3
yt_018565,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Can't believe how much petrol costs now. This war is hurting regular people the most.,,-0.8087,negative,13
yt_018566,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,1
yt_018567,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Small businesses closing left and right because they can't afford energy costs.,,-0.2057,negative,17
yt_018568,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Diplomatic channels opening up. There may be a resolution soon.,,0.0,neutral,5
yt_018569,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,31
yt_018570,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,4
yt_018571,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,1
yt_018572,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,The geopolitical dynamics of the strait are complex.,,0.2732,positive,0
yt_018573,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,Local businesses adapting well to the energy challenges. Impressed.,,0.765,positive,2
yt_018574,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,5
yt_018575,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,4
yt_018576,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,0
yt_018577,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Electricity bills tripled this month. This is unsustainable.,,0.0,neutral,39
yt_018578,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,4
yt_018579,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,The community solidarity during this crisis has been really heartwarming.,,0.1263,positive,1
yt_018580,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,Gas prices are absolutely insane right now. Can't even afford to commute anymore.,,-0.4576,negative,8
yt_018581,2026-03-27,Energy Crisis 2026: The Full Story,USA,Oil-Independent,SUSTAINED,en,Local businesses adapting well to the energy challenges. Impressed.,,0.765,positive,3
yt_018582,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,1
yt_018583,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,10
yt_018584,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,The geopolitical dynamics of the strait are complex.,,0.2732,positive,26
yt_018585,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,Lost my job because the factory can't afford fuel. Thanks geopolitics.,,-0.5727,negative,1
yt_018586,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Gas prices are absolutely insane right now. Can't even afford to commute anymore.,,-0.4576,negative,1
yt_018587,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,3
yt_018588,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,3
yt_018589,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,44
yt_018590,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,0
yt_018591,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,The community solidarity during this crisis has been really heartwarming.,,0.1263,positive,13
yt_018592,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Watching the oil crisis unfold is terrifying. We depend on those imports.,,-0.8316,negative,11
yt_018593,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,My savings are gone. Everything costs more and my pay hasn't changed.,,-0.1689,negative,3
yt_018594,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,0
yt_018595,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,174
yt_018596,2026-03-27,Energy Crisis 2026: The Full Story,USA,Oil-Independent,SUSTAINED,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,0
yt_018597,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,13
yt_018598,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,The naval operations in Hormuz are an unprecedented situation.,,0.0,neutral,5
yt_018599,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,0
yt_018600,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,27
yt_018601,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,Lost my job because the factory can't afford fuel. Thanks geopolitics.,,-0.5727,negative,53
yt_018602,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,My savings are gone. Everything costs more and my pay hasn't changed.,,-0.1689,negative,0
yt_018603,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,165
yt_018604,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,Small businesses closing left and right because they can't afford energy costs.,,-0.2057,negative,2
yt_018605,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,The oil blockade is going to wreck everything. Prices already doubled.,,-0.4404,negative,32
yt_018606,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,Government announced fuel subsidy to help citizens during the crisis.,,-0.34,negative,4
yt_018607,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,10
yt_018608,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Carpooling apps seeing record downloads. People finding solutions together.,,0.1779,positive,1
yt_018609,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,3
yt_018610,2026-03-27,Energy Crisis 2026: The Full Story,USA,Oil-Independent,SUSTAINED,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,13
yt_018611,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,2
yt_018612,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,13
yt_018613,2026-03-27,Energy Crisis 2026: The Full Story,USA,Oil-Independent,SUSTAINED,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,5
yt_018614,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,2
yt_018615,2026-03-27,Energy Crisis 2026: The Full Story,USA,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,0
yt_018616,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,8
yt_018617,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,21
yt_018618,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,The geopolitical dynamics of the strait are complex.,,0.2732,positive,9
yt_018619,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,The naval operations in Hormuz are an unprecedented situation.,,0.0,neutral,4
yt_018620,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,33
yt_018621,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,The IMF revised growth forecasts downward for oil-importing nations.,,0.3818,positive,0
yt_018622,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,The IMF revised growth forecasts downward for oil-importing nations.,,0.3818,positive,0
yt_018623,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,0
yt_018624,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,The naval operations in Hormuz are an unprecedented situation.,,0.0,neutral,1
yt_018625,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Local businesses adapting well to the energy challenges. Impressed.,,0.765,positive,1
yt_018626,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,18
yt_018627,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,0
yt_018628,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,1
yt_018629,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Carpooling apps seeing record downloads. People finding solutions together.,,0.1779,positive,14
yt_018630,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,13
yt_018631,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,1
yt_018632,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,5
yt_018633,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,The IMF revised growth forecasts downward for oil-importing nations.,,0.3818,positive,0
yt_018634,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,The oil blockade is going to wreck everything. Prices already doubled.,,-0.4404,negative,0
yt_018635,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Interesting to see which countries prepared better for energy shocks.,,0.7184,positive,2
yt_018636,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,International aid packages starting to arrive for worst-affected nations.,,0.0,neutral,28
yt_018637,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,0
yt_018638,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,2
yt_018639,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,26
yt_018640,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,27
yt_018641,2026-03-27,Energy Crisis 2026: The Full Story,USA,Oil-Independent,SUSTAINED,en,Electric vehicle sales surging as people rethink fossil fuel dependency.,,0.0,neutral,1
yt_018642,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,Can't believe how much petrol costs now. This war is hurting regular people the most.,,-0.8087,negative,1
yt_018643,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,The crisis is accelerating our transition away from fossil fuels.,,-0.6249,negative,0
yt_018644,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,4
yt_018645,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Interesting to see which countries prepared better for energy shocks.,,0.7184,positive,9
yt_018646,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,50
yt_018647,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Community coming together to share rides and reduce fuel consumption.,,0.296,positive,2
